sentence,label
President Aquino is confident with his administration Candidates Mar Roxas and Leni Robredo in the coming...,2
maganda yung quality at sobrang sulit super accommodating din nung seller nag sesend sila ng pic bago iship will order again thank you seller,2
narecieve ko ndin after ng matagal n paghihinay sana sulit pero salamat,1
"Bilib ako sa haba ng pasensya mo sa akin, umabot ng limang minuto bago ka sumigaw.",0
Mali si Duterte. Si Binay ang walang alam. Tinatawag na abogado pero di mapagtanggol sarili.,1
"Sinuportahan naman ito ni Estrada na nagsabing, ""Sabi ko naman maalala si Samuel bilang bayani ng katotohanan. He will go down in history.""",2
pangalawang order kuna to same sa pic parin salamat seller rider and shopee,2
salamat po dumating na mga ordes ko at may pa free pa si seller thank u thank u,2
may gasgas mabilis naman yung shipping at delivery. masaya na sana ako eh kaya lang iba kulay nung lanyard. color blue. kung white yung fan dapat white din yung lanyard. malakas naman buga ng hangin.,2
": I can't stand watching VP Binay's 'Nognog' ad. So contrived! ?.I hope he can keep it simple & lay down his platform,instead. …",0
"Nagwagi ang 38-taong gulang na si Deapera sa ginanap na 2008 Guam Koko Road Race Half-marathon sa Tumon, Guam.",2
for very affordable price thank you so much magorder ulet ako nito for everyday use ko to lalo na sa mga puppy pangpuns sa kanila thank you po,2
i felt a bit disappointed kasi hindi ganun kalakas suction nya. ilan balik bago makuha hair strands.,0
Sinabi ni Morona na kailangang gumawa ng hakbang ang pamahalaan upang hindi na madagdagan ang bilang ng mga nagigipit na Pinoy sa ME.,0
"Kahit hindi na nila sabihin pa, imposibleng hindi mo mapansin ang pag-unlad ng negosyo dahil wala silang utang.",2
Hanggang dulo ng biyahe ay walang ibinigay na kahit anong meryenda sa amin gayong kasama ito sa package.,0
May nagsasabi na kahit sino maliban kay Mar Roxas ang gusto.,1
"Ang serbisyong pampubliko hindi dapat pinaghihintay, dapat pinagsisikapang maisaayos.",2
"Balanseng balita sa lahat ng kandidato, kabilang si Duterte, Poe, at Roxas. Magaling!",2
maganda tela nakuha kona medyo na delay lang sa pag ship pero nung to recieved na dumating agad ng isang araw sakto lang sa akin hindi bitin hindi lampas order ulit ako black at navy blue naman salamat nga pala sa nagdeliver ng mga order namin dito,2
good tnx shoppee and seller for give me a good sakto sa aking anak ganda subrauulit ako mag order ulittnx,2
sira ang item hindi nagchacharge walang hangin alam nyo nmang sira binebenta nyo pa nagrequest ako refund until now wala pa update,0
Nagtanong sana ako sa guard bago sumakay.,0
Still great dahil kinalakihan ko ang movie na ito. Bumili ako ng DVD recently at love ko pa rin ito dahil timeless talaga siyang panoorin.,2
100 okay naman yung item it served its purpose no damage fast shipping and well packaged naman will surely order again,2
Hindi ako makapaniwala sa ibang reviews dito na sinasabing classical o experimental music ito. Isang malaking joke lang ang music na ito kaya nakaka-disappoint talaga.,0
"Kahit manipis ang swelas nitong rubber shoes kaya ramdam ang bato, sakto lang siya para sa pag-jogging.",1
"idk yet let's see kung tatagal nga s'ya, hopefully overall, i love the product and for sure bibili ulit ako since pati yung mom ko nag papabili din",2
MANILA - 'Dapat pa bang paniwalaan ang tao na minsan ng umamin na pineke niya ang sariling ambush noong panahon ng martial law?,0
Yehey good news na top si Binay sa SWS survey!,2
Masyado akong umasa na malinaw ang kontrata pero hindi pala.,0
ok for the price tama size mabilis dineliver mas mataas lang sya sa pic pero goods na din cute naman,1
worth it balot na balot kala ko walang laman hehehehe sobrang worth it bumili dito at sobrang bait ni seller kaya magiging suki na ako dito thank you so much,2
"Binay: Who owns Hacienda Binay? Do Antonio Tiu (""I'm not his dummy"") or his godfather?",0
2nd time to order this sandals super comfy daw sabi ng mga customer ko maganda din sha at mkhang matibay sha yung bag sosyalin ang dating maliit lng tlaga salamat sa libreng socks will definitely order again suki,2
Natulog na lang sana ako nang maaga.,0
not long lasting parang tubig lng parang tubig lng parang tubig lng na nilagyan ng kunting bango na nilagyan ng kunting bango sa bagay mura lng xa kaya cguro ganun pero sayang pa din pera kc hindi worth it ung bayad tubig lng xa at saglit lng ung amoy wala agad sorry seller honest,0
"Mar Roxas says trabaho lang daw, wala syang drama. Aba, marami siyang boto!",2
"Mahirap intindihin ang manual ng smartwatch, pero dahil accurate ang step counter ay sakto lang siya.",1
wrong item. black order ko pero white ang binigay sa akin..,0
"Ipinaliwanag ng DFA na tanging ang mga domestic helper lamang ang isasalang sa psychological test dahil ang uri ng trabaho nito ang 'pinaka-stressful.""",1
"Mabuti na lang at naging matapat ka sa huli, nalaman kong ang pangalan ko lang pala ang mahal mo dahil maganda sa resume mo.",0
"need to improve dining service, medyo maraming langaw and i had one on my lomi...",2
may little dents siya sa harap kitang kita pero maliit lang naman so goods pa din,1
Si Roxas ang nagponente ng desisyon na pumabor sa mga Lopez sa isyu ng proxy votes sa isinagawang board meeting ng Meralco.,1
"Sa pagpapalaya sa Bow Asir, naibaba sa 98 ang bilang ng tripulanteng Pinoy na bihag sa Somalia.",2
good salamat sa pa free na lanyard ang cute. sayang at color orange hindi tuloy sila nag match sa color black na cover.,2
"If Marcos wins, historians have fucked us all up big time!",0
"Knock knock. Who's there? Binay. Binay who? It's Binay long day without you, my friend. ?",2
Bakit kailangang i-restart ang computer pagkatapos mag-install?,1
sabi sa site 24 hours tapos hindi naman pala napagod lang ang matanda naming kasama,0
bought these items second time at this shop quality is okay hindi siya ganun ka superb pero okay na din thumbs up for complete and right color of my orders,1
"Lul Binay, sinasabing hindi lang sa Makati may libreng education at benefit, at hindi niya pera ang ginamit.",1
"Ang galing! Binasa ni VP Binay ang victory speech niya, nakaka-inspire!",2
"""""We don't have anything to worry. Malinis ang konsensiya namin. Hindi namin character 'yung magpa-kidnap o magpapatay ng tao,"""" ayon sa dating pangulo.",1
Si junior ang usa sa labing sood nga igsoon sa kalihim kinsa nahimong personal driver niini sukad pa kaniadto.,1
"i don't think na matibay 'tong umbrella kasi halos twice pa lang nagamit pero nagkabutas na, too bad na-order received ko na. so i don't recommend this item.",0
Ayan na ang oral arguments for Sen Grace Poe. Trust me siya talaga ang kandidato ni PNoy. And not Mar Roxas.,1
Palagi na lang silang nangangako pero hindi nila nareresolba ang tunay na problema ng bayan.,0
its okay the charger is only the defect it last just fewday and wala na nag charge gamit ang charg,1
i will just give 2 stars in this shop because my parcel arrived in poor condition. may basag yung ringlight amd it's kinda disappointing.,0
Imposibleng walang nakakita sa mga nagbukas ng bagahe ko sa airport bago ito dumating sa carousel.,0
the quality is terrible very dispointed i was very excited to see my order pero dko inexpect na sayang lng ung binayad ko,0
Tinanggal ang sticker na nakadikit sa salamin.,1
"No one talks ill of Binay in Makati. He has been a good leader, pero may pumupuna sa kanyang Robinhood style.",1
Si Mar Roxas ay nagpo-focus sa kanyang achievements sa kampanya.,1
Iginiit niya na sakop ng executive privilege ang pinag-usapan nila ni Gng Arroyo kaya dadalhin na lamang niya sa hukay ang detalye nito.,0
good na goods maganda siya pero d medyo maliit pala siya kala ko malaki laki pero goods siya maganda pagka bubble wrap i mean maayos best feature para sakin yung touch function bayan kaso mahirap parang late react or d ko pa ata makapa,2
"[NATION] Here's what Mar Roxas has to say about ""tanim-bala"" | via ABS-CBN News",1
late delivery wala nga lang plastic very accommodating seller will order again next time paki check munq ung item bago iship minsan kc my damage gaya ng square pants n inorder ko ung tali imbes na nasa gitna nasa gilid sya,1
"Ang ganda talaga nito. Gusto ko ang mga kantang ""Brownsville Girl"" at ""Under the Red Sky"". Ang galing ng lyrics at ng background vocals nila!",2
"ok naman po sya pang casual langthank you seller... recommendable naman po ang shop nyo murah lang mga product nyo.thank you and god bless you all seller, shopee and kuya driver",2
no smell hindi ko pa na try at maliit lng pala pero okay lang sana maganda tung gamitin excited na ako edit ko to if tested ko na,1
yes na yes mganda nmn at super nsatisfied sa pagkadlivered skin safe nmn dhil ibinalot nmn ng bonggang bongga medu kinabahan nga aq tkot aq mag order ng ganito sa mga online selling eh dhil bka nga damaged ang mrecb ko mauul8 pa cguro dhil d2,2
good good po lahat yung size lang po parang pang babae yung 40 41 di kasya sakin wala din sa variety yung 42 43,1
one of the best places to eat when in baguio mura na malaki pa servings nila 10 stars,2
May mga nagsasabi na pakitang-tao lang si Mar Roxas.,1
"Nakansela ang pagpapasinaya sana sa pagbubukas ng bagong 15 megawatt diesel power plant sa Panit-an, Panay, sanhi ng masamang panahon.",0
"""Kung may makatulong dito na experts na naghuhukay ng patay natabunan maaring pumunta rito. Walang capability ang local police station na mag-retrieve,"" pag-amin niya.",0
i won t buy this item again kahapon ko lang na receive tapos di pa nga na ulanan e sa hangin lang pala masisira hahaha i m sorry pero the quality is not good you ll be attracted by its appearance lang talaga tsk,0
Noynoy 'di kasali: NPC para lang kina Escudero o Legarda,1
"""""Pinapaliwanagan namin sila na hindi yun totoo,"""" sambit ni Limpingco-Marcos sa panayam ng GMA News.""""",1
"Si mayor Alex Binghay, kinsa bise mayor niadtung higayuna, wa nakalimot sa hitabo.",1
gand ng packaging. mabilis lang din deliver. tsaka maganda siyang gamitin. very useful. ginamit ko agad siya sa kama namin.,2
Nagbasa sana ako ng kontrata bago pumirma.,0
9 1 okay naman siya kaso natatanggal siya after ilang hours hahahaha pero kasalanan ko din naman kasi di ako marunong mag lagay ng glue pero magandaaa naman medj okay naman yung color yun lang thank you po seller,1
small size dko masuot ung bra parang pambata ung size 32 a,1
(<b>Update</b>) Nawawalang presidential chopper nakita sa Ifugao; 5 bangkay nakuha,0
Idinagdag naman ni Bishop Emeritus Teodoro Bacani na magkakaroon ng epekto sa presyo ng mga serbisyo at produkto kapag binuwisan ang text message.,0
Kaagad umanong dinala si Chavez sa Lamitan City police station para sa medical examination nitong Martes ng umaga.,1
"Wow, ang galing mong magpadama ng pagmamahal, pinaramdam mo sa akin na isa akong pabigat sa araw-araw.",0
"Kabilang umano sa mga hayop na dinala sa mga evacuation center ay mga baka, kalabaw, at iba pang alagang hayop ng mga magsasaka.",1
"""'Yan ay talagang napakatapang. 'Yan isa sa pinakarespetadong media practitioner at broadcaster sa aming lalawigan,"" papuri ng gobernador.",2
"VP candidate Sen. Trillanes, campaign more for presidential candidate Sen. Grace Poe than his VP bid, also said no to Binay",1
Pinay na hinalay raw ng US soldier dapat magpakita ng katibayan,0
excellent quality finally dumating na siya worth the price naman kasi mura lang might buy it again maybe next time thank you seller i loveeeeee iiiiiiiitttttt,2
3star mukhang di pinag isipan yung kulay expect ko magkakaiba ng kulay kaso 4 out 6 same lang ng color sana same same nalang lahat para uniformed,1
Ibang klase ng aso sana ang inalagaan ko.,0
i love how it fits on me i don t regret buying it planning to buy more from this store sulit na sulit ang pera mo dito perfect ang length and it hugs my body love it,2
wait lang san nga ba dadalhin ni mar roxas ang tuwid na daan ?,0
feeling ko isang hanginan lang to di masyado quality cute lng sya pero hndi sya advisable sa malakas na ulan at hangin pang init lang sya,1
"Haters gonna hate but for me, this is a sign. ? This photo was taken earlier this afternoon. still",2
smooth i love these products first time to use blk and so far it didn t disappoint complete orders nice packaging as well will definitely order again,2
"Mura itong nabili kong blind spot mirror, nakatulong makita yung gilid kaso hindi ganoon kalinaw yung mismong salamin niya.",1
hays okay naman sya pero di talaga masyadong natatakoan yung tummy but still thank you,1
Pinuna rin ni Castaneda na may mga pahayag umano ang mag-amang Isnaji na hindi magkakatugma nang isalang sila sa debriefing.,0
Huwag bilhin dahil nag-peel agad ang coating makalipas ang ilang buwan. Hindi ito ang expected kong quality mula sa Calphalon kaya hindi na ako uulit.,0
wrong color black gray ang order ko blue and orange ang pinadala hindi man lang mag inform ang seller be responsible naman po,0
Bakit may mga natirang piyesa pagkatapos itong buuin?,1
maganda and sobrang sulit thanks to the seller,2
Natapos ang pagpipintura ng puting pader.,1
"I know this was from GMA's election pa but the jingle ""Mar Roxas, Mr. Palengke"" plays in my head every time I see a picture of Mar smiling ?",2
bayaran ang mga tao sa makati. Ang pay daraya sa balota.. Grabe sila binay. Sakim,0
"Nasa book na ito ang basics pero kung gusto niyo talaga ng magandang selection ng French music, kailangan niyo bumili per composer at hindi rito.",0
10 what you see is what you get ang ganda ng bottle at well packaged sya ng bubble wrap at karton nung dineliver para talagang masigurado na hindi magkaroon ng any damage upon shipping thank you din seller sa free design na pandikit saktong sakto itong bagong tumbler ko lalo t summer need,2
Nasa kostudiya umano ng pulisya sa Cagayan de Oro si Mapano para isailalim sa interogasyon sa Maharlika headquarters.,1
maganda at sulit naman ang price pero inexpect ko na baka mas malaki x ng kunti sa pesonal kasi medyo malaki x sa picture nice,1
di worth it tignan nyo lng ibang bumili at blurred pa kung mouse pad ibibigay,0
"wrong color !! 3 stars lang dahil mali yung kulay na ni-ship. it was supposed to be gray/black as shown in the vid and pic. if only the seller informed me earlier, i’d still give it a 5 because they complied regarding this prob - but nah. would recommend this",0
"i don’t mind the bad packaging, bukas at butas yung box ng heels, pero next time, sana tama yung kulay na ibibigay nyo. i asked for white, you gave ne purple sandals. poor and shitty experience you have. boooo! wag kayo bumili here",0
"Pinunit ng mga kasapi ng grupo ang larawan ng aktres dahil sa pagiging ""anti-poor"" umano nito dahil sa pagtatanggol sa Meralco.",0
