Feedback_ID,Student_ID,Faculty_ID,Subject_ID,Teaching,Communication,Practical,Notes,Interaction,Overall,Comment,Sentiment,Date
2652,ST0460,F019,SUB011,4,5,5,5,4,4,Very interactive class.,Positive,2025-11-07
2653,ST0611,F005,SUB008,4,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-06-11
2654,ST0959,F011,SUB022,4,5,5,5,4,4,Very interactive class.,Positive,2025-05-29
2655,ST0663,F003,SUB006,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-09-17
2656,ST0014,F017,SUB002,5,5,4,5,5,4,Concepts explained clearly.,Positive,2025-04-13
2657,ST0084,F040,SUB016,4,4,5,4,4,4,Very interactive class.,Positive,2025-12-16
2658,ST0453,F033,SUB005,5,5,5,4,5,4,Very interactive class.,Positive,2025-03-20
2659,ST0190,F037,SUB026,4,3,4,3,4,4,Can improve interaction.,Neutral,2025-11-28
2660,ST0364,F029,SUB015,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-02-06
2661,ST0024,F032,SUB019,5,4,4,4,5,4,Very interactive class.,Positive,2025-03-03
2662,ST0958,F025,SUB007,5,5,5,5,4,4,Great practical sessions.,Positive,2025-10-20
2663,ST0830,F033,SUB008,1,2,1,1,2,1,Needs improvement in teaching.,Negative,2025-09-06
2664,ST0546,F020,SUB020,5,5,5,5,4,5,Very interactive class.,Positive,2025-04-03
2665,ST0846,F030,SUB001,4,5,5,5,5,5,Concepts explained clearly.,Positive,2025-07-12
2666,ST0835,F021,SUB007,4,4,4,3,3,4,Need more examples.,Neutral,2025-07-19
2667,ST0937,F031,SUB002,5,5,5,4,5,4,Great practical sessions.,Positive,2025-08-31
2668,ST0866,F022,SUB027,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-04-13
2669,ST0895,F033,SUB016,4,5,4,4,4,4,Concepts explained clearly.,Positive,2025-06-19
2670,ST0120,F002,SUB017,1,1,2,1,1,2,Class was not engaging.,Negative,2025-12-14
2671,ST0340,F017,SUB018,4,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-04-10
2672,ST0142,F025,SUB011,4,4,5,4,5,5,Great practical sessions.,Positive,2025-05-22
2673,ST0226,F034,SUB022,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-09-02
2674,ST0344,F003,SUB027,4,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-12-03
2675,ST0225,F034,SUB028,5,4,5,5,4,5,Concepts explained clearly.,Positive,2025-11-29
2676,ST0041,F017,SUB023,3,4,4,3,4,4,Satisfactory explanation.,Neutral,2025-08-11
2677,ST0483,F038,SUB020,5,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-06-23
2678,ST0211,F023,SUB007,4,4,5,5,4,4,Great practical sessions.,Positive,2025-12-31
2679,ST0083,F036,SUB001,4,3,4,4,4,3,Satisfactory explanation.,Neutral,2025-10-28
2680,ST0801,F015,SUB015,4,3,3,3,4,3,Average teaching experience.,Neutral,2025-02-12
2681,ST0117,F006,SUB011,4,3,3,3,3,3,Can improve interaction.,Neutral,2025-12-03
2682,ST0349,F004,SUB026,4,4,4,4,4,5,Helpful and supportive faculty.,Positive,2025-10-27
2683,ST0825,F032,SUB027,4,5,5,4,4,5,Concepts explained clearly.,Positive,2025-05-10
2684,ST0395,F036,SUB019,2,1,2,1,2,2,Practicals were insufficient.,Negative,2025-05-14
2685,ST0728,F014,SUB016,2,1,2,2,1,1,Class was not engaging.,Negative,2025-09-23
2686,ST0292,F037,SUB030,4,5,5,5,5,4,Very interactive class.,Positive,2025-02-08
2687,ST0264,F021,SUB002,4,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-01-12
2688,ST0190,F019,SUB012,4,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-02-14
2689,ST0657,F031,SUB017,3,4,3,4,3,3,Can improve interaction.,Neutral,2025-07-30
2690,ST0993,F009,SUB006,4,3,4,4,3,3,Can improve interaction.,Neutral,2025-04-10
2691,ST0991,F007,SUB014,4,4,5,4,4,5,Concepts explained clearly.,Positive,2025-03-05
2692,ST0301,F006,SUB028,4,3,3,4,3,3,Average teaching experience.,Neutral,2025-11-08
2693,ST0904,F005,SUB020,1,2,1,2,1,2,Class was not engaging.,Negative,2025-02-12
2694,ST0320,F016,SUB009,4,5,5,5,5,5,Great practical sessions.,Positive,2025-05-15
2695,ST0024,F005,SUB011,4,3,3,3,3,3,Satisfactory explanation.,Neutral,2025-07-01
2696,ST0228,F009,SUB023,5,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-02-26
2697,ST0037,F008,SUB017,2,2,2,1,1,2,Practicals were insufficient.,Negative,2025-01-10
2698,ST0589,F007,SUB018,3,4,4,4,3,4,Class was okay.,Neutral,2025-01-10
2699,ST0880,F006,SUB001,4,4,5,5,4,4,Concepts explained clearly.,Positive,2025-07-03
2700,ST0648,F020,SUB022,4,4,4,4,4,5,Very interactive class.,Positive,2025-05-22
2701,ST0561,F040,SUB008,5,4,5,5,5,5,Very interactive class.,Positive,2025-11-23
2702,ST0145,F011,SUB012,4,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-06-01
2703,ST0824,F036,SUB020,5,5,5,4,4,5,Very interactive class.,Positive,2025-09-16
2704,ST0135,F012,SUB002,4,5,5,4,5,5,Great practical sessions.,Positive,2025-05-21
2705,ST0774,F021,SUB015,5,5,4,4,4,4,Excellent teaching and explanation.,Positive,2025-07-10
2706,ST0837,F004,SUB007,5,5,5,5,5,4,Very interactive class.,Positive,2025-08-10
2707,ST0910,F007,SUB023,4,5,4,5,4,5,Very interactive class.,Positive,2025-11-08
2708,ST0341,F037,SUB002,5,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-07-13
2709,ST0478,F024,SUB006,5,4,5,4,4,5,Very interactive class.,Positive,2025-07-31
2710,ST0935,F038,SUB006,5,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-06-03
2711,ST0574,F021,SUB029,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-10-20
2712,ST0808,F030,SUB015,4,5,5,5,4,5,Great practical sessions.,Positive,2025-08-24
2713,ST0417,F004,SUB010,5,5,5,4,5,5,Very interactive class.,Positive,2025-11-16
2714,ST0868,F012,SUB021,4,5,4,4,4,5,Concepts explained clearly.,Positive,2025-12-28
2715,ST0854,F028,SUB001,3,4,4,4,3,3,Satisfactory explanation.,Neutral,2025-08-30
2716,ST0589,F011,SUB004,4,4,4,3,3,3,Average teaching experience.,Neutral,2025-06-24
2717,ST0826,F020,SUB001,4,5,5,5,5,5,Great practical sessions.,Positive,2025-12-22
2718,ST0091,F040,SUB016,4,3,4,4,4,3,Satisfactory explanation.,Neutral,2025-09-24
2719,ST0436,F036,SUB002,3,4,3,4,4,3,Satisfactory explanation.,Neutral,2025-08-28
2720,ST0194,F010,SUB018,4,5,4,5,5,5,Great practical sessions.,Positive,2025-04-23
2721,ST0131,F028,SUB023,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-10-08
2722,ST0379,F004,SUB009,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-01-26
2723,ST0946,F001,SUB025,4,4,3,4,4,4,Average teaching experience.,Neutral,2025-07-15
2724,ST0912,F009,SUB004,4,4,3,4,3,4,Satisfactory explanation.,Neutral,2025-07-17
2725,ST0389,F032,SUB003,5,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-06-13
2726,ST0359,F007,SUB018,5,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-05-22
2727,ST0321,F030,SUB012,5,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-03-13
2728,ST0672,F030,SUB026,2,1,1,2,1,2,Class was not engaging.,Negative,2025-11-28
2729,ST0621,F040,SUB014,4,5,4,4,4,5,Helpful and supportive faculty.,Positive,2025-03-06
2730,ST0542,F018,SUB006,3,3,4,3,4,3,Satisfactory explanation.,Neutral,2025-02-16
2731,ST0577,F011,SUB028,5,4,5,5,5,4,Concepts explained clearly.,Positive,2025-11-06
2732,ST0142,F008,SUB021,3,4,4,3,4,3,Average teaching experience.,Neutral,2025-01-08
2733,ST0194,F006,SUB006,4,5,5,5,5,4,Concepts explained clearly.,Positive,2025-02-10
2734,ST0790,F038,SUB014,4,3,4,3,4,3,Average teaching experience.,Neutral,2025-07-06
2735,ST0099,F013,SUB021,1,1,2,2,1,1,Class was not engaging.,Negative,2025-08-09
2736,ST0716,F028,SUB028,5,4,4,4,4,4,Helpful and supportive faculty.,Positive,2025-10-13
2737,ST0246,F022,SUB024,5,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-06-24
2738,ST0601,F015,SUB024,5,4,5,4,4,5,Very interactive class.,Positive,2025-06-28
2739,ST0443,F006,SUB004,4,4,4,4,4,4,Satisfactory explanation.,Neutral,2025-09-04
2740,ST0273,F030,SUB024,5,4,4,4,4,4,Great practical sessions.,Positive,2025-12-18
2741,ST0994,F009,SUB009,4,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-02-19
2742,ST0069,F018,SUB010,4,3,4,3,4,3,Class was okay.,Neutral,2025-06-26
2743,ST0694,F027,SUB009,5,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-10-11
2744,ST0350,F004,SUB013,4,4,5,5,4,5,Concepts explained clearly.,Positive,2025-02-28
2745,ST0531,F030,SUB021,4,5,4,5,5,5,Concepts explained clearly.,Positive,2025-12-12
2746,ST0927,F016,SUB016,4,4,5,4,4,4,Very interactive class.,Positive,2025-11-30
2747,ST0856,F027,SUB007,5,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-12-01
2748,ST0408,F009,SUB011,5,4,5,4,4,4,Great practical sessions.,Positive,2025-08-22
2749,ST0642,F009,SUB008,3,4,3,4,3,4,Can improve interaction.,Neutral,2025-12-20
2750,ST0979,F011,SUB015,5,4,4,5,5,4,Helpful and supportive faculty.,Positive,2025-05-30
2751,ST0486,F028,SUB022,3,4,3,4,4,3,Average teaching experience.,Neutral,2025-12-31
2752,ST0297,F016,SUB020,3,4,3,3,4,3,Satisfactory explanation.,Neutral,2025-05-23
2753,ST0927,F004,SUB004,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-12-15
2754,ST0021,F037,SUB016,5,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-04-11
2755,ST0046,F022,SUB010,5,4,5,4,5,4,Great practical sessions.,Positive,2025-01-23
2756,ST0132,F017,SUB030,4,4,4,4,4,5,Concepts explained clearly.,Positive,2025-10-20
2757,ST0716,F031,SUB007,4,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-19
2758,ST0215,F023,SUB007,4,4,4,4,3,4,Satisfactory explanation.,Neutral,2025-06-05
2759,ST0779,F018,SUB024,3,4,3,4,3,3,Average teaching experience.,Neutral,2025-07-23
2760,ST0698,F030,SUB024,4,4,5,5,5,5,Helpful and supportive faculty.,Positive,2025-04-06
2761,ST0550,F022,SUB010,4,5,4,4,4,5,Concepts explained clearly.,Positive,2025-03-07
2762,ST0973,F019,SUB011,1,2,1,2,2,1,Practicals were insufficient.,Negative,2025-08-07
2763,ST0621,F019,SUB024,5,4,5,5,4,4,Very interactive class.,Positive,2025-08-27
2764,ST0225,F013,SUB011,5,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-07-10
2765,ST0020,F015,SUB001,5,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-12-27
2766,ST0458,F007,SUB022,4,4,3,3,3,4,Need more examples.,Neutral,2025-08-24
2767,ST0849,F033,SUB030,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-02-04
2768,ST0941,F010,SUB011,5,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-09-28
2769,ST0512,F024,SUB011,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-05-01
2770,ST0213,F018,SUB006,5,4,4,5,5,5,Helpful and supportive faculty.,Positive,2025-10-18
2771,ST0367,F034,SUB003,5,5,5,5,4,5,Very interactive class.,Positive,2025-07-22
2772,ST0060,F007,SUB024,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-10-07
2773,ST0526,F016,SUB013,5,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-01-18
2774,ST0821,F002,SUB008,4,5,4,4,4,5,Great practical sessions.,Positive,2025-02-22
2775,ST0039,F005,SUB025,1,1,1,2,2,2,Class was not engaging.,Negative,2025-12-06
2776,ST0951,F013,SUB010,4,4,5,5,4,4,Concepts explained clearly.,Positive,2025-02-21
2777,ST0633,F018,SUB007,5,5,5,4,5,5,Concepts explained clearly.,Positive,2025-05-14
2778,ST0570,F005,SUB005,4,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-10-20
2779,ST0584,F008,SUB001,2,2,1,1,1,1,Class was not engaging.,Negative,2025-07-10
2780,ST0453,F009,SUB001,4,4,3,3,4,3,Satisfactory explanation.,Neutral,2025-09-11
2781,ST0597,F015,SUB005,3,4,3,3,4,4,Average teaching experience.,Neutral,2025-06-08
2782,ST0516,F016,SUB022,3,4,3,3,4,4,Class was okay.,Neutral,2025-01-14
2783,ST0503,F009,SUB029,3,4,4,4,4,4,Need more examples.,Neutral,2025-08-11
2784,ST0196,F013,SUB021,4,3,4,4,4,3,Can improve interaction.,Neutral,2025-02-07
2785,ST0713,F029,SUB002,4,4,5,5,5,4,Great practical sessions.,Positive,2025-10-27
2786,ST0223,F018,SUB021,4,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-03-09
2787,ST0265,F004,SUB005,1,1,1,2,2,1,Practicals were insufficient.,Negative,2025-07-20
2788,ST0441,F028,SUB017,5,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-01-03
2789,ST0557,F035,SUB019,4,5,5,4,5,4,Concepts explained clearly.,Positive,2025-08-15
2790,ST0025,F002,SUB028,5,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-09-07
2791,ST0486,F038,SUB026,4,4,5,5,5,4,Very interactive class.,Positive,2025-09-19
2792,ST0215,F028,SUB005,1,1,1,1,2,2,Class was not engaging.,Negative,2025-04-29
2793,ST0694,F024,SUB017,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-02-09
2794,ST0142,F022,SUB023,4,3,3,4,3,3,Class was okay.,Neutral,2025-06-15
2795,ST0270,F022,SUB012,1,2,1,1,2,1,Class was not engaging.,Negative,2025-12-23
2796,ST0447,F022,SUB030,3,3,4,3,4,3,Can improve interaction.,Neutral,2025-01-20
2797,ST0209,F006,SUB005,4,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-05-04
2798,ST0923,F039,SUB011,4,4,4,4,4,3,Average teaching experience.,Neutral,2025-01-02
2799,ST0815,F022,SUB030,4,5,5,5,5,4,Great practical sessions.,Positive,2025-08-14
2800,ST0699,F016,SUB016,5,5,4,4,4,4,Very interactive class.,Positive,2025-10-02
2801,ST0887,F038,SUB018,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-12-09
2802,ST0927,F022,SUB010,5,4,5,5,4,4,Very interactive class.,Positive,2025-03-27
2803,ST0025,F009,SUB014,5,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-08-19
2804,ST0086,F019,SUB006,4,3,3,3,3,4,Satisfactory explanation.,Neutral,2025-12-16
2805,ST0529,F025,SUB026,5,5,4,5,4,4,Concepts explained clearly.,Positive,2025-11-19
2806,ST0648,F025,SUB009,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-01-19
2807,ST0636,F035,SUB013,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-01-03
2808,ST0830,F034,SUB029,4,4,4,5,5,4,Very interactive class.,Positive,2025-11-10
2809,ST0581,F002,SUB025,5,4,4,5,5,4,Very interactive class.,Positive,2025-06-22
2810,ST0228,F012,SUB012,1,1,2,2,2,1,Needs better communication.,Negative,2025-01-12
2811,ST0480,F029,SUB007,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-11-26
2812,ST0433,F016,SUB021,4,5,5,5,4,5,Great practical sessions.,Positive,2025-11-17
2813,ST0482,F029,SUB028,4,4,5,4,5,5,Very interactive class.,Positive,2025-03-01
2814,ST0442,F010,SUB028,1,2,2,1,1,2,Concepts not explained clearly.,Negative,2025-04-18
2815,ST0996,F010,SUB029,4,4,4,5,5,5,Very interactive class.,Positive,2025-05-29
2816,ST0564,F022,SUB026,4,4,4,5,4,5,Concepts explained clearly.,Positive,2025-04-27
2817,ST0066,F027,SUB017,5,4,5,5,4,4,Very interactive class.,Positive,2025-12-20
2818,ST0843,F016,SUB014,4,5,4,5,4,4,Very interactive class.,Positive,2025-09-10
2819,ST0465,F008,SUB030,4,5,4,5,5,4,Very interactive class.,Positive,2025-01-24
2820,ST0568,F016,SUB023,5,5,5,5,5,5,Concepts explained clearly.,Positive,2025-02-15
2821,ST0428,F010,SUB029,5,4,4,4,4,4,Great practical sessions.,Positive,2025-04-19
2822,ST0144,F018,SUB020,2,1,1,1,1,2,Needs improvement in teaching.,Negative,2025-05-02
2823,ST0914,F036,SUB014,5,5,4,4,5,5,Very interactive class.,Positive,2025-10-19
2824,ST0703,F024,SUB016,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-09-21
2825,ST0527,F005,SUB028,5,4,4,5,4,4,Very interactive class.,Positive,2025-03-18
2826,ST0219,F027,SUB018,5,5,5,4,4,5,Very interactive class.,Positive,2025-08-29
2827,ST0885,F037,SUB009,4,5,5,4,4,5,Great practical sessions.,Positive,2025-03-07
2828,ST0673,F028,SUB027,5,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-02-06
2829,ST0412,F038,SUB017,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-01-11
2830,ST0871,F003,SUB011,4,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-03-07
2831,ST0805,F004,SUB009,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-11
2832,ST0655,F029,SUB025,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-07-21
2833,ST0689,F008,SUB009,5,4,4,5,5,5,Great practical sessions.,Positive,2025-12-22
2834,ST0419,F019,SUB005,5,4,4,4,5,4,Helpful and supportive faculty.,Positive,2025-11-07
2835,ST0496,F039,SUB017,4,4,4,4,4,4,Need more examples.,Neutral,2025-11-28
2836,ST0058,F014,SUB002,3,3,4,3,4,4,Class was okay.,Neutral,2025-09-13
2837,ST0909,F032,SUB013,4,5,5,4,4,5,Great practical sessions.,Positive,2025-02-28
2838,ST0198,F040,SUB023,5,4,4,4,5,4,Concepts explained clearly.,Positive,2025-08-03
2839,ST0615,F002,SUB014,1,2,2,2,1,1,Concepts not explained clearly.,Negative,2025-04-19
2840,ST0338,F022,SUB007,3,3,3,3,3,3,Need more examples.,Neutral,2025-11-19
2841,ST0706,F022,SUB022,4,4,5,4,5,4,Concepts explained clearly.,Positive,2025-08-14
2842,ST0829,F023,SUB022,5,4,5,5,5,5,Concepts explained clearly.,Positive,2025-11-20
2843,ST0272,F027,SUB017,4,5,4,5,4,4,Concepts explained clearly.,Positive,2025-06-10
2844,ST0863,F028,SUB008,4,4,4,5,4,4,Concepts explained clearly.,Positive,2025-09-05
2845,ST0454,F017,SUB014,4,4,4,4,4,4,Concepts explained clearly.,Positive,2025-11-28
2846,ST0105,F036,SUB013,5,5,4,4,4,4,Great practical sessions.,Positive,2025-10-21
2847,ST0986,F010,SUB019,3,3,4,4,3,4,Class was okay.,Neutral,2025-11-26
2848,ST0387,F017,SUB009,5,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-09-27
2849,ST0165,F009,SUB003,1,2,1,1,2,2,Practicals were insufficient.,Negative,2025-10-11
2850,ST0551,F003,SUB021,3,4,4,4,3,4,Average teaching experience.,Neutral,2025-12-24
2851,ST0862,F034,SUB029,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-02-08
2852,ST0402,F006,SUB029,4,4,5,4,4,4,Great practical sessions.,Positive,2025-03-29
2853,ST0538,F008,SUB014,4,4,5,5,4,4,Great practical sessions.,Positive,2025-04-08
2854,ST0183,F029,SUB011,5,4,4,4,5,5,Concepts explained clearly.,Positive,2025-02-11
2855,ST0447,F024,SUB018,4,4,4,4,5,5,Great practical sessions.,Positive,2025-05-22
2856,ST0502,F021,SUB011,3,3,3,4,4,4,Can improve interaction.,Neutral,2025-05-21
2857,ST0895,F012,SUB008,3,4,3,4,3,3,Satisfactory explanation.,Neutral,2025-05-22
2858,ST0427,F021,SUB020,5,4,4,4,5,5,Very interactive class.,Positive,2025-06-19
2859,ST0049,F033,SUB006,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-09-08
2860,ST0211,F017,SUB003,5,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-06-07
2861,ST0071,F017,SUB005,4,5,4,4,4,5,Very interactive class.,Positive,2025-12-13
2862,ST0253,F026,SUB015,2,2,2,2,1,1,Class was not engaging.,Negative,2025-08-24
2863,ST0635,F023,SUB022,3,4,3,3,4,3,Need more examples.,Neutral,2025-02-04
2864,ST0265,F026,SUB011,4,4,5,4,4,4,Helpful and supportive faculty.,Positive,2025-06-19
2865,ST0023,F030,SUB019,5,4,5,5,5,4,Very interactive class.,Positive,2025-09-21
2866,ST0403,F003,SUB023,4,4,5,4,4,5,Great practical sessions.,Positive,2025-03-17
2867,ST0217,F009,SUB024,5,5,5,4,5,4,Concepts explained clearly.,Positive,2025-02-09
2868,ST0523,F012,SUB017,4,3,4,4,4,4,Satisfactory explanation.,Neutral,2025-09-11
2869,ST0721,F025,SUB017,4,4,4,4,4,4,Need more examples.,Neutral,2025-02-28
2870,ST0966,F001,SUB016,4,4,5,4,4,4,Helpful and supportive faculty.,Positive,2025-09-09
2871,ST0701,F022,SUB022,5,4,4,5,5,5,Helpful and supportive faculty.,Positive,2025-04-26
2872,ST0182,F036,SUB022,1,2,2,1,2,2,Needs improvement in teaching.,Negative,2025-09-18
2873,ST0678,F022,SUB011,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-07-20
2874,ST0504,F022,SUB021,4,4,3,3,3,3,Satisfactory explanation.,Neutral,2025-02-12
2875,ST0296,F018,SUB007,5,5,5,4,5,4,Great practical sessions.,Positive,2025-08-04
2876,ST0322,F040,SUB027,4,5,5,4,4,4,Concepts explained clearly.,Positive,2025-05-22
2877,ST0072,F037,SUB019,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-03-11
2878,ST0865,F004,SUB025,4,4,4,4,4,3,Can improve interaction.,Neutral,2025-03-13
2879,ST0346,F023,SUB017,3,3,3,3,4,3,Can improve interaction.,Neutral,2025-03-20
2880,ST0974,F035,SUB006,1,2,1,1,1,1,Needs better communication.,Negative,2025-07-10
2881,ST0263,F023,SUB013,5,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-03-16
2882,ST0146,F028,SUB003,4,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-05-10
2883,ST0394,F003,SUB025,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-11-14
2884,ST0538,F007,SUB006,5,4,5,5,4,4,Very interactive class.,Positive,2025-02-02
2885,ST0567,F029,SUB011,1,1,2,1,1,2,Needs better communication.,Negative,2025-09-11
2886,ST0066,F002,SUB004,4,3,4,3,3,4,Need more examples.,Neutral,2025-11-22
2887,ST0477,F001,SUB006,4,5,4,5,5,4,Concepts explained clearly.,Positive,2025-02-12
2888,ST0554,F002,SUB009,4,5,5,5,5,4,Concepts explained clearly.,Positive,2025-07-10
2889,ST0679,F007,SUB005,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-11
2890,ST0826,F033,SUB017,4,3,3,4,4,4,Need more examples.,Neutral,2025-07-09
2891,ST0312,F006,SUB012,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-09-11
2892,ST0842,F005,SUB004,3,3,4,3,3,3,Class was okay.,Neutral,2025-05-02
2893,ST0772,F009,SUB025,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-09-04
2894,ST0473,F034,SUB019,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-09-11
2895,ST0060,F011,SUB026,5,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-05-12
2896,ST0680,F023,SUB014,3,3,3,3,4,4,Class was okay.,Neutral,2025-12-06
2897,ST0711,F007,SUB025,4,4,3,3,4,3,Class was okay.,Neutral,2025-02-16
2898,ST0983,F023,SUB006,5,5,4,4,5,4,Great practical sessions.,Positive,2025-01-23
2899,ST0499,F015,SUB022,4,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-12-15
2900,ST0626,F024,SUB002,3,3,3,4,4,3,Can improve interaction.,Neutral,2025-02-20
2901,ST0923,F014,SUB001,4,5,5,4,5,5,Concepts explained clearly.,Positive,2025-08-16
2902,ST0288,F020,SUB029,5,4,4,5,4,5,Great practical sessions.,Positive,2025-03-29
2903,ST0741,F036,SUB024,4,5,4,5,5,5,Great practical sessions.,Positive,2025-08-28
2904,ST0514,F016,SUB010,4,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-07-09
2905,ST0890,F031,SUB028,4,5,5,5,5,5,Very interactive class.,Positive,2025-09-30
2906,ST0004,F040,SUB011,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-04-07
2907,ST0861,F040,SUB003,5,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-05-12
2908,ST0801,F027,SUB019,4,5,4,4,4,5,Very interactive class.,Positive,2025-11-16
