id,text,sentiment,relevance,evaluation_type,source,split_id
candidate_31854,Matamis ang dila ng aking kakilala na nais lamang manghiram ng pera at tuluyang tumakas.,negative,general,general,tagasenti,train_18247
candidate_26789,May nagsisi na si Binay ang dahilan ng pagdakdak ng papa niya.,neutral,general,general,tagasenti,train_18248
candidate_682,Watch how Mar Roxas solves an ‘uncomfortable’ situation - Read:,neutral,general,general,tagasenti,train_18249
candidate_20024,ok mgnda pangalawang order qoh n to kla qoh my pafree prn,neutral,general,general,tagasenti,train_18250
candidate_10990,good material quality napakaganda talaga siya nagustuhan ni mama pati ng mga ate ko super sulittt,positive,general,general,tagasenti,train_18251
candidate_2954,Only Binay... Only Binay... Tangina naman oh. Hindi ko pa rin yan iboboto kahit LSS ako sa kanta niya.,negative,general,general,tagasenti,train_18252
candidate_32223,"Hindi naman sa hindi nakakasakal ang sitwasyon, talagang wala na tayong kalayaan dito.",negative,general,general,tagasenti,train_18253
candidate_20804,Naubos ang baterya ng radyo habang nakikinig ang bantay.,neutral,general,general,tagasenti,train_18254
candidate_16261,maganda yung quality and wala syang damage. thank you seller,positive,general,general,tagasenti,train_18255
candidate_34547,"Kahit anong pagmamakaawa ko, nanatiling bato ang puso ng naniningil ng upa.",negative,general,general,tagasenti,train_18256
candidate_11235,"Everytime na lang na pinapalabas yung ad ni Binay, tangina. Napapa-yuck ako ng isa. Puta talaga.",negative,general,general,tagasenti,train_18257
candidate_14483,no good ang layo sa picture talagaa pang cr tong gantong tsenilas,negative,general,general,tagasenti,train_18258
candidate_30601,Wala pang desisyon kung hindi matutuloy ang proyekto kaya hindi muna tayo dapat mag-alala hangga't walang anunsyo mula sa munisipyo.,neutral,general,general,tagasenti,train_18259
candidate_15204,i ordered 2 sets ung isa basag ung isa naman chinese ang remote seems like returned lang rn un bnigay na isang unit 1 customer service 0 stars wla manlang nag assist samen when we reported this 2 quality control 0 stars 3 return goodluck kausap,negative,general,general,tagasenti,train_18260
candidate_5522,"Sa tanong ni Mel Tiangco kay Mar Roxas, ""Bakit gusto niyo pa maging presidente? You have everything, di ba?""...",neutral,general,general,tagasenti,train_18261
candidate_17890,Dalawa umano sa mga suspek ang kaagad na bumaba ng sasakyan at pinaputukan ang mga awtoridad na gumanti ng putok.,negative,general,general,tagasenti,train_18262
candidate_5678,Sinabing bigla na lamang namaril sa mga bahay si Lulos at mga tauhan nito pagdating sa lugar na nagresulta sa pagkamatay ng apat na biktima.,negative,general,general,tagasenti,train_18263
candidate_19896,Maganda itong kabayo para sa dalawang apo namin kaya naging paborito nilang laruan. Salamat sa produktong ito na talaga namang nagustuhan ng buong pamilya.,positive,general,general,tagasenti,train_18264
candidate_6664,"""Dalawa sa Nobyembre, isa na lang ngayon, isa sa Disyembre, so apat pa (kasama si Santi),"" aniya.",neutral,general,general,tagasenti,train_18265
candidate_1421,Giimbestigar usab sa mga sakop sa CHR Region 7 ang mga mangingisda sa lungsod sa Sibonga ug Argao.,neutral,general,general,tagasenti,train_18266
candidate_34869,VERY CUTE TEACHER MAGALING MAGTURO NANLILIBRE,positive,performance,student,client,train_18267
candidate_32547,Binasa ng estudyante ang unang kabanata ng libro.,neutral,general,general,tagasenti,train_18268
candidate_2217,not good d tumitigas ung nail folish fake xa. mantsa pa sa kuko.,negative,general,general,tagasenti,train_18269
candidate_14919,lagsisvdjcbndns thank you so muuuuch napaka ganda ng quality tapos ang bilis dumatiiiing will order agaaaaiiinn,positive,general,general,tagasenti,train_18270
candidate_736,maganda nman ang item kaso akla q 2l ung order qoh pero ang dumating ay png 1l lng..nghinyang tuloy anak q kc kulang p s knya lmn ng 1l n tubigan...,positive,general,general,tagasenti,train_18271
candidate_24449,"Napag-alaman na maliban sa pagiging block-time broadcaster, konsehan sa barangay Poblacion sa nabanggit na lungsod ang biktima.",neutral,general,general,tagasenti,train_18272
candidate_25587,"Naniniwala si Lacson na maraming ""bomba"" na maaaring pasabugin si De Venecia tungkol sa ZTE-NBN deal.",negative,general,general,tagasenti,train_18273
candidate_6651,"Ito lang ang tatak ng laruan na tumatagal para sa Doberman ko. Kung mabilis makasira ng laruan ang aso niyo, ito ang bagay na brand para sa inyo.",positive,general,general,tagasenti,train_18274
candidate_22530,Ang RH No. 737 ay inihain mismo ni Nograles patungkol sa pag-amyenda sa mga economic provisions sa Konstitusyon na sinuportahan ng 163 kongresista.,neutral,general,general,tagasenti,train_18275
candidate_14236,ok naman appearance and color pero yung material quality di ganun ka ok tska small yung sizes nila 38 na dipa magkasya sakin pero yung avon bras 36 lang naiisuot kuna akala ko kasi kung lalakihan ko kakasya na kaya 1 star lang sakin,negative,general,general,tagasenti,train_18276
candidate_16847,"10/14 kinda disappointed kase ang daming dents. i understand na baka at fault ang courier but i wish the seller would put an effort on protecting the item. anyway, super comfy and perfect for flat-chested peeps. may or may not but again",positive,general,general,tagasenti,train_18277
candidate_22366,Tama. Parang ganun lang. Sige suportahan mo si Binay. Makikita mo ang galing.,positive,general,general,tagasenti,train_18278
candidate_12980,"""""Mahal na presidente tulungan nyo ang anak namin na nakakulong,"""" panawagan ni Gng Balore.",negative,general,general,tagasenti,train_18279
candidate_17469,Nalaman ko ito sa isang Mercedes dealership na ginagamit sa roadside service. Excellent product ito para sa jump-starting dahil very basic pero gumagana talaga siya!,positive,general,general,tagasenti,train_18280
candidate_8057,"VCM inside Novotel in Cubao is safe and not owned by Mar Roxas, everything is fair!",positive,general,general,tagasenti,train_18281
candidate_34603,Ang pagiging makapal ang mukha ay ginagawa na nilang normal upang makapanlamang sa kapwa.,negative,general,general,tagasenti,train_18282
candidate_28700,"Ang dami mong pangarap sa buhay, pero nakahiga ka lang maghapon habang hinihintay mong mahulog ang pera.",negative,general,general,tagasenti,train_18283
candidate_1080,nagustuhan naman sya ng mom ko bagay yung kulay sa paa nya kaso medyo weak lang dun sa gilid pero keri naman sya for its price mabilis din shipping,neutral,general,general,tagasenti,train_18284
candidate_14258,matagal po jan lagpas 1 hours waiting time jan,negative,general,general,tagasenti,train_18285
candidate_1429,not good hindi maayos ang pagkagawa mas bulky ang loob kesa sa labas,negative,general,general,tagasenti,train_18286
candidate_5897,"Wala akong iboboto, at may hirap sa pagbili ng pagkain.",neutral,general,general,tagasenti,train_18287
candidate_23954,VP Binay says allegations would backfire to accusers | via GMA News,neutral,general,general,tagasenti,train_18288
candidate_21554,"Ayon kay Rowena, ang kanyang mga anak ang nagpapalakas ng kanyang loob upang labanan ang cancer at tiisin ang sakit sa tuwing sumasailalim sa chemotherapy.",positive,general,general,tagasenti,train_18289
candidate_15554,"Sa lat ng dzBB radio nitong Sabado, nabisto umano ng mga guwardiya ng mall ang drayber na si Gerald Pascua, 37-anyos, habang dala ang chocolates.",neutral,general,general,tagasenti,train_18290
candidate_5031,"Sakto yung inuman, ang bilis lang natin nalasing lahat.",negative,general,general,tagasenti,train_18291
candidate_15243,Sigurado akong hinding-hindi ko iboboto si Mar Roxas sa 2016.,negative,general,general,tagasenti,train_18292
candidate_4397,"""""Hindi na tayo puwedeng dayain at dapat nating patunayan sa mga goliath of corruptions na hindi lahat ng Pilipino at ipagbibili ang boto,"" pahayag nito.""",positive,general,general,tagasenti,train_18293
candidate_15595,"not worth it, sobrang hina ng hangin kahit naicharge ko na. tapos onti lang part na nahahanginan, panget ng item. nakakasisi lang",negative,general,general,tagasenti,train_18294
candidate_25550,kung pwede sana na walang star to e white ung inorder ko light gray ang binigay buti sana kung isang piraso lang e 5 piraso un tapos tagal pa magreply ng seller,negative,general,general,tagasenti,train_18295
candidate_8039,may magagamit na ako sa pagchicheck ng outputs ng students ko sa google classroom,positive,general,general,tagasenti,train_18296
candidate_32520,Sumakay kami ng dyip patungo sa pinakamalapit na bayan.,neutral,general,general,tagasenti,train_18297
candidate_9540,"She accepted Mar Roxas' offer, and some people lost respect for her.",neutral,general,general,tagasenti,train_18298
candidate_4910,what you see is not what you get yung unang picture ang order ko tapos tingnan nyo naman ang dumating nakaka disappoint din talaga karamihan sa mga seller ang layo hindi naman yung mismong nasa pictures ang pinapadala nila,negative,general,general,tagasenti,train_18299
candidate_30822,"Honestly, hindi naman sa tinatakasan ko ang problema, naghahanap lang ako ng tamang solusyon.",neutral,general,general,tagasenti,train_18300
candidate_24118,"Maganda background music, natatabunan yung boses ng nag-uusap.",negative,general,general,tagasenti,train_18301
candidate_15634,"wrong mali naman ang ipinadala. available naman po dun sa cart. bakit naman po ganun? ok naman ang quality, disappointed lang ako dahil mali yung color ng item. thank you pa rin po. god bless!",negative,general,general,tagasenti,train_18302
candidate_33750,Tumawid kami sa pedestrian lane.,neutral,general,general,tagasenti,train_18303
candidate_30236,Nakahinga ako nang walang kaba nang marinig ko ang balita.,positive,general,general,tagasenti,train_18304
candidate_33165,"Pumunta ako sa palengke para makamura, mas mahal pa pala ang bilihin doon ngayon.",negative,general,general,tagasenti,train_18305
candidate_3813,ang Makati baluarte ng Binay kaya kakampihan talaga nila yang si Binay tsk tsk,negative,general,general,tagasenti,train_18306
candidate_32996,"Sadyang malamok lang talaga sa lugar na pinuntahan natin, kaya hindi ako nakatulog nang maayos.",negative,general,general,tagasenti,train_18307
candidate_4239,"right color no damage di man nagsend ng pic tulad ng request ko kay supplier pero goods naman dumating sobrang mura nya sa quality nya, malaki rin sya kaya sulit na sulit talaga. til next time po",positive,general,general,tagasenti,train_18308
candidate_30184,May available pang locker sa gym kanina.,positive,general,general,tagasenti,train_18309
candidate_5172,"""It's a good gesture. We have to respect their days of worship. Ang mapagbigay naman, siya ang nagwawagi sa huli,"" pahayag ni Roxas.",positive,general,general,tagasenti,train_18310
candidate_12122,"Pinaikot-ikot ng GPS niyo ang driver kaya inabot kami ng dalawang oras sa halip na bente minutos, napakasayang mag-tour at mag-joyride kasama ng app niyo.",negative,general,general,tagasenti,train_18311
candidate_24382,May nagtatanong kung si PNoy ay presidente o campaign manager ni Mar Roxas.,neutral,general,general,tagasenti,train_18312
candidate_27940,next time po make sure na check muna yung item before iship. may damage yung item ok sana yung item kaso may damage siya may butas siya,negative,general,general,tagasenti,train_18313
candidate_1530,maganda po ang sandals nagistuhan ko sya at tamang tama sa paa ko salamat shoppee will order again soon,positive,general,general,tagasenti,train_18314
candidate_8076,Ang naturang proyekto ang mag-uugnay ng LRT Monumento station sa MRT sa North EDSA.,positive,general,general,tagasenti,train_18315
candidate_26568,Nakakainis na wala man lang abiso na mawawalan ng kuryente sa buong barangay ngayong araw.,negative,general,general,tagasenti,train_18316
candidate_17705,wrong item ito tinag nyo lang na xxl pero pang medium ang size sana maging honest po kayo sa sizes bumase kami sa sizing ninyo na nakalagay sa discription ano yan leggings kaya nga jagger eh edi muka ng leggings sa magsusuot kahit mura sana ayusin ang sizing,negative,general,general,tagasenti,train_18317
candidate_16281,"Sayang pera mo dahil sobrang boring at poor quality film ang DVD na ito, kaya laktawan mo na lang ito kung wala kang kakilala rito.",negative,general,general,tagasenti,train_18318
candidate_6341,10 0 napakaganda ng kalidad ng neto mukhang original talaga siya ang presyo ng produkto ay super worth it base sa quality niya ang bilis ng paghahatid very responsive din si seller so far this shop is my top bluetooth earphone store super recommended ang bluetooth earphone na to i like,positive,general,general,tagasenti,train_18319
candidate_22849,"Natigil rin ang barilan noong gabing iyon, at dumating na sa pinangyarihan ng insidente ang mga imbestigador ng Philippine National Police.",neutral,general,general,tagasenti,train_18320
candidate_4956,"Fuck you Noynoy, fuck you Mar Roxas wala kayong pulos yawa mo.",negative,general,general,tagasenti,train_18321
candidate_31769,Hindi ko maatim ang katotohanang maitim ang budhi ng aking kinakapatid.,negative,general,general,tagasenti,train_18322
candidate_33747,Sumakay ako sa likod ng jeepney.,neutral,general,general,tagasenti,train_18323
candidate_24612,"Sobrang ganda ng dimmable lights na ito lalo na pag nasa movie theater, kahit tinanggal ko na yung spring clip nito dahil laging nahuhulog.",positive,general,general,tagasenti,train_18324
