Feedback_ID,Student_ID,Faculty_ID,Subject_ID,Teaching,Communication,Practical,Notes,Interaction,Overall,Comment,Sentiment,Date
130,ST0636,F013,SUB030,4,4,4,4,5,5,Great practical sessions.,Positive,2025-02-27
2932,ST0819,F015,SUB012,4,4,4,4,5,4,Great practical sessions.,Positive,2025-04-13
2463,ST0948,F017,SUB014,5,5,4,4,4,4,Great practical sessions.,Positive,2025-09-05
4344,ST0697,F023,SUB002,4,4,5,5,5,5,Great practical sessions.,Positive,2025-01-17
3776,ST0901,F027,SUB008,4,5,4,5,4,5,Great practical sessions.,Positive,2025-04-29
4877,ST0824,F034,SUB009,4,4,5,5,5,5,Great practical sessions.,Positive,2025-08-01
3462,ST0094,F031,SUB019,5,4,5,5,5,5,Great practical sessions.,Positive,2025-02-27
957,ST0400,F024,SUB014,5,4,5,4,5,4,Great practical sessions.,Positive,2025-05-29
3466,ST0269,F035,SUB011,5,4,4,4,5,4,Great practical sessions.,Positive,2025-09-28
4091,ST0191,F026,SUB009,4,4,4,4,5,5,Great practical sessions.,Positive,2025-11-24
4501,ST0067,F012,SUB021,5,4,4,5,5,5,Great practical sessions.,Positive,2025-08-07
2929,ST0832,F003,SUB003,4,5,4,4,4,5,Great practical sessions.,Positive,2025-10-04
1815,ST0665,F031,SUB016,5,4,4,4,5,5,Great practical sessions.,Positive,2025-01-05
3784,ST0130,F011,SUB015,4,4,4,5,5,4,Great practical sessions.,Positive,2025-12-11
4500,ST0223,F017,SUB009,5,5,5,5,4,5,Great practical sessions.,Positive,2025-02-18
3198,ST0702,F034,SUB019,5,5,5,5,5,5,Great practical sessions.,Positive,2025-06-17
18,ST0812,F016,SUB009,4,4,4,4,5,5,Great practical sessions.,Positive,2025-08-10
655,ST0347,F035,SUB011,4,5,5,5,5,4,Great practical sessions.,Positive,2025-02-03
1376,ST0063,F021,SUB010,4,4,5,4,5,4,Great practical sessions.,Positive,2025-12-22
3268,ST0448,F009,SUB020,4,4,5,4,4,4,Great practical sessions.,Positive,2025-08-14
3267,ST0895,F002,SUB029,5,4,4,4,5,4,Great practical sessions.,Positive,2025-10-04
3973,ST0419,F016,SUB007,4,4,5,5,5,5,Great practical sessions.,Positive,2025-07-02
3737,ST0758,F018,SUB017,4,5,5,5,5,5,Great practical sessions.,Positive,2025-06-05
168,ST0907,F033,SUB020,4,5,5,4,5,4,Great practical sessions.,Positive,2025-12-31
1059,ST0522,F021,SUB020,4,5,5,5,4,4,Great practical sessions.,Positive,2025-04-18
1582,ST0543,F027,SUB012,5,5,4,4,4,4,Great practical sessions.,Positive,2025-05-28
1350,ST0152,F028,SUB029,5,4,5,5,5,4,Great practical sessions.,Positive,2025-02-03
4756,ST0525,F019,SUB009,4,5,5,4,4,4,Great practical sessions.,Positive,2025-08-30
4530,ST0794,F016,SUB011,5,4,5,5,4,4,Great practical sessions.,Positive,2025-11-15
4387,ST0196,F034,SUB004,5,5,5,5,5,5,Great practical sessions.,Positive,2025-07-27
2327,ST0802,F012,SUB026,4,4,4,5,4,5,Great practical sessions.,Positive,2025-07-04
1895,ST0933,F023,SUB029,4,4,5,4,5,4,Great practical sessions.,Positive,2025-12-31
2329,ST0542,F023,SUB016,4,4,5,4,4,5,Great practical sessions.,Positive,2025-01-13
610,ST0774,F034,SUB013,4,4,4,5,5,4,Great practical sessions.,Positive,2025-09-20
1893,ST0110,F023,SUB030,4,5,4,4,4,5,Great practical sessions.,Positive,2025-06-18
2953,ST0818,F020,SUB020,4,4,4,5,5,4,Great practical sessions.,Positive,2025-07-11
1903,ST0308,F013,SUB016,4,5,4,5,4,4,Great practical sessions.,Positive,2025-07-02
2333,ST0987,F015,SUB022,5,5,5,4,4,5,Great practical sessions.,Positive,2025-10-12
1906,ST0355,F003,SUB028,5,5,5,5,4,4,Great practical sessions.,Positive,2025-05-03
173,ST0272,F012,SUB024,5,4,5,4,4,4,Great practical sessions.,Positive,2025-09-15
4600,ST0260,F021,SUB024,5,5,5,5,4,5,Great practical sessions.,Positive,2025-10-06
3022,ST0742,F030,SUB028,5,5,4,5,5,5,Great practical sessions.,Positive,2025-11-24
180,ST0663,F004,SUB014,4,5,5,4,5,4,Great practical sessions.,Positive,2025-12-28
1913,ST0297,F007,SUB021,4,4,4,5,4,4,Great practical sessions.,Positive,2025-10-31
3278,ST0698,F029,SUB001,4,5,5,5,4,5,Great practical sessions.,Positive,2025-08-30
1079,ST0426,F027,SUB020,5,4,5,5,4,4,Great practical sessions.,Positive,2025-04-16
4752,ST0800,F008,SUB025,4,5,4,4,5,5,Great practical sessions.,Positive,2025-11-13
3414,ST0667,F006,SUB011,4,4,4,4,4,5,Great practical sessions.,Positive,2025-09-03
4267,ST0649,F008,SUB027,5,4,5,5,5,5,Great practical sessions.,Positive,2025-08-02
4386,ST0044,F028,SUB015,4,4,4,4,4,5,Great practical sessions.,Positive,2025-02-13
1346,ST0630,F018,SUB017,5,5,4,5,5,4,Great practical sessions.,Positive,2025-09-20
4333,ST0655,F012,SUB024,4,4,5,5,5,5,Great practical sessions.,Positive,2025-03-04
4334,ST0025,F014,SUB006,5,4,4,4,5,4,Great practical sessions.,Positive,2025-06-02
3024,ST0593,F015,SUB015,4,4,5,4,4,5,Great practical sessions.,Positive,2025-01-29
1066,ST0633,F034,SUB012,4,5,4,5,4,4,Great practical sessions.,Positive,2025-02-24
1549,ST0529,F014,SUB015,5,5,5,4,4,4,Great practical sessions.,Positive,2025-04-14
2961,ST0691,F022,SUB019,5,5,4,5,4,5,Great practical sessions.,Positive,2025-06-28
2303,ST0036,F009,SUB027,4,4,5,5,5,4,Great practical sessions.,Positive,2025-10-19
2334,ST0586,F024,SUB009,5,4,4,4,5,5,Great practical sessions.,Positive,2025-03-24
2866,ST0403,F003,SUB023,4,4,5,4,4,5,Great practical sessions.,Positive,2025-03-17
3617,ST0297,F018,SUB005,5,5,4,4,4,4,Great practical sessions.,Positive,2025-10-21
1357,ST0804,F017,SUB001,4,4,4,4,4,5,Great practical sessions.,Positive,2025-08-20
1023,ST0639,F031,SUB012,5,4,4,5,5,4,Great practical sessions.,Positive,2025-04-30
4847,ST0439,F020,SUB022,4,5,4,4,4,4,Great practical sessions.,Positive,2025-05-25
1039,ST0193,F026,SUB027,5,4,5,5,5,5,Great practical sessions.,Positive,2025-07-18
285,ST0462,F036,SUB003,4,5,4,4,4,4,Great practical sessions.,Positive,2025-02-03
3251,ST0564,F006,SUB026,5,4,4,5,5,5,Great practical sessions.,Positive,2025-11-18
2370,ST0162,F013,SUB025,4,5,5,5,4,5,Great practical sessions.,Positive,2025-06-17
2354,ST0748,F023,SUB012,5,4,5,4,4,4,Great practical sessions.,Positive,2025-12-12
1882,ST0647,F008,SUB014,5,4,4,4,4,4,Great practical sessions.,Positive,2025-06-02
1880,ST0236,F019,SUB018,5,5,4,5,5,4,Great practical sessions.,Positive,2025-04-05
3245,ST0777,F020,SUB006,4,4,4,5,5,5,Great practical sessions.,Positive,2025-09-20
506,ST0728,F033,SUB013,4,4,4,5,5,4,Great practical sessions.,Positive,2025-05-26
1364,ST0705,F029,SUB017,5,4,4,4,4,5,Great practical sessions.,Positive,2025-09-23
2364,ST0503,F020,SUB008,4,5,4,4,5,5,Great practical sessions.,Positive,2025-04-09
501,ST0919,F002,SUB012,5,5,4,4,4,5,Great practical sessions.,Positive,2025-05-28
4078,ST0045,F034,SUB029,5,5,5,4,5,4,Great practical sessions.,Positive,2025-02-17
3241,ST0916,F009,SUB030,5,4,5,5,5,4,Great practical sessions.,Positive,2025-07-08
4268,ST0527,F021,SUB030,5,5,4,5,5,4,Great practical sessions.,Positive,2025-03-04
2345,ST0472,F003,SUB002,4,5,4,5,5,4,Great practical sessions.,Positive,2025-08-10
4698,ST0700,F024,SUB028,5,4,5,4,5,4,Great practical sessions.,Positive,2025-01-23
2344,ST0734,F012,SUB021,4,4,5,5,4,5,Great practical sessions.,Positive,2025-02-01
1356,ST0308,F021,SUB007,5,4,5,4,4,4,Great practical sessions.,Positive,2025-06-21
16,ST0626,F001,SUB005,4,4,5,4,4,5,Great practical sessions.,Positive,2025-09-09
3752,ST0787,F021,SUB026,5,5,5,5,5,4,Great practical sessions.,Positive,2025-12-26
2385,ST0379,F026,SUB021,5,5,5,4,4,5,Great practical sessions.,Positive,2025-09-26
3237,ST0674,F018,SUB009,5,4,5,5,4,4,Great practical sessions.,Positive,2025-11-13
3434,ST0071,F002,SUB014,5,5,4,5,5,5,Great practical sessions.,Positive,2025-11-09
1018,ST0338,F015,SUB021,4,5,4,4,5,4,Great practical sessions.,Positive,2025-04-02
1016,ST0009,F030,SUB017,4,4,5,5,4,4,Great practical sessions.,Positive,2025-05-29
3539,ST0838,F030,SUB008,4,5,4,4,4,4,Great practical sessions.,Positive,2025-02-06
164,ST0096,F013,SUB006,5,4,5,5,5,4,Great practical sessions.,Positive,2025-12-30
3232,ST0564,F034,SUB001,4,5,4,4,4,4,Great practical sessions.,Positive,2025-02-27
3030,ST0638,F017,SUB009,4,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-08-11
3546,ST0905,F003,SUB026,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-07-27
3910,ST0418,F025,SUB020,5,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-02-23
3554,ST0906,F006,SUB001,4,4,4,4,4,4,Helpful and supportive faculty.,Positive,2025-05-26
3556,ST0713,F028,SUB028,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-06-20
3524,ST0008,F037,SUB022,4,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-12-21
3920,ST0709,F009,SUB025,4,4,4,5,4,4,Helpful and supportive faculty.,Positive,2025-09-17
4146,ST0173,F013,SUB009,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-06-23
4372,ST0383,F014,SUB005,4,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-02-21
4021,ST0597,F012,SUB020,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-02-12
3912,ST0955,F037,SUB013,4,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-10-07
3916,ST0718,F023,SUB009,4,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-05-18
4018,ST0225,F024,SUB015,4,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-07-01
4280,ST0514,F009,SUB014,5,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-07-16
3924,ST0691,F014,SUB009,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-09-27
3917,ST0476,F015,SUB029,4,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-04-20
4375,ST0730,F020,SUB009,4,4,5,5,5,5,Helpful and supportive faculty.,Positive,2025-11-09
4198,ST0963,F003,SUB026,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-01-20
3550,ST0109,F003,SUB023,4,4,4,4,5,4,Helpful and supportive faculty.,Positive,2025-08-19
4197,ST0195,F025,SUB010,5,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-02-09
3034,ST0081,F035,SUB028,5,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-03-19
3530,ST0296,F037,SUB018,5,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-04-10
3667,ST0217,F032,SUB019,5,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-07-17
3899,ST0465,F006,SUB007,5,5,4,4,4,5,Helpful and supportive faculty.,Positive,2025-08-02
3622,ST0818,F013,SUB006,4,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-05-23
3733,ST0204,F038,SUB019,4,4,4,5,5,4,Helpful and supportive faculty.,Positive,2025-12-06
3734,ST0680,F013,SUB022,4,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-05-25
3273,ST0341,F012,SUB001,4,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-01-07
4335,ST0444,F011,SUB023,4,4,5,4,4,4,Helpful and supportive faculty.,Positive,2025-06-07
4074,ST0700,F026,SUB011,4,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-06-11
3265,ST0299,F018,SUB021,4,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-07-20
4302,ST0298,F010,SUB022,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-01-05
3261,ST0969,F006,SUB030,5,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-11-14
3422,ST0122,F002,SUB026,5,4,4,4,4,4,Helpful and supportive faculty.,Positive,2025-03-04
3423,ST0037,F003,SUB014,4,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-06-14
4339,ST0522,F001,SUB015,4,4,5,4,4,4,Helpful and supportive faculty.,Positive,2025-01-29
3740,ST0822,F035,SUB028,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-11-18
3741,ST0239,F016,SUB015,5,5,5,4,4,4,Helpful and supportive faculty.,Positive,2025-01-05
3253,ST0169,F013,SUB023,5,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-02-27
3242,ST0360,F025,SUB005,4,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-09-24
3969,ST0462,F008,SUB001,5,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-03-26
3234,ST0964,F029,SUB004,5,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-08-28
3442,ST0280,F029,SUB009,4,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-01-22
3758,ST0940,F002,SUB002,5,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-10-07
4082,ST0227,F008,SUB008,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-08-21
3444,ST0738,F005,SUB008,4,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-04-07
4083,ST0804,F023,SUB003,4,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-08-24
3762,ST0380,F014,SUB003,4,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-02-02
3614,ST0728,F010,SUB002,4,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-04-10
3611,ST0887,F020,SUB018,4,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-10-24
4293,ST0331,F011,SUB003,4,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-12-04
4087,ST0076,F029,SUB003,4,4,4,5,5,5,Helpful and supportive faculty.,Positive,2025-05-30
3210,ST0544,F005,SUB019,5,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-05-21
4233,ST0817,F040,SUB025,4,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-04-27
3412,ST0059,F036,SUB008,4,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-02-25
4331,ST0325,F017,SUB029,4,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-10-19
3976,ST0785,F008,SUB003,5,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-05-26
4059,ST0184,F027,SUB020,5,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-11-10
4247,ST0101,F015,SUB022,5,4,4,4,4,5,Helpful and supportive faculty.,Positive,2025-01-12
3985,ST0268,F014,SUB006,5,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-03-17
3344,ST0994,F025,SUB014,5,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-04-05
3680,ST0239,F001,SUB027,4,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-03-02
3343,ST0623,F003,SUB029,4,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-08-01
3682,ST0996,F001,SUB028,5,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-03-13
3989,ST0850,F006,SUB012,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-07-28
3686,ST0822,F023,SUB004,4,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-07-14
3981,ST0957,F027,SUB010,5,4,4,4,5,4,Helpful and supportive faculty.,Positive,2025-08-04
4062,ST0941,F025,SUB003,5,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-06-10
4242,ST0987,F022,SUB028,4,4,4,4,4,5,Helpful and supportive faculty.,Positive,2025-08-03
3646,ST0084,F010,SUB022,4,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-11-03
4050,ST0429,F034,SUB009,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-06-29
3773,ST0132,F004,SUB001,5,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-10-08
3702,ST0815,F017,SUB001,4,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-06-23
4174,ST0460,F022,SUB006,4,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-01-12
4066,ST0256,F015,SUB021,4,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-05-29
3393,ST0594,F028,SUB022,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-10-14
3396,ST0508,F017,SUB024,4,4,4,5,4,4,Helpful and supportive faculty.,Positive,2025-08-25
4261,ST0085,F009,SUB022,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-11-11
3397,ST0855,F030,SUB017,4,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-01-25
4068,ST0788,F020,SUB018,4,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-11-16
3297,ST0737,F039,SUB001,4,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-10-07
3403,ST0807,F028,SUB007,5,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-12-20
4046,ST0315,F008,SUB004,5,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-09-29
4071,ST0537,F024,SUB012,4,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-10-03
3286,ST0986,F026,SUB019,5,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-05-03
4304,ST0708,F010,SUB009,5,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-09-20
3409,ST0331,F032,SUB030,4,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-11-08
3388,ST0106,F020,SUB025,5,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-09-28
3903,ST0112,F019,SUB016,5,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-11-04
4089,ST1000,F001,SUB003,4,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-12-19
4040,ST0453,F018,SUB027,5,5,4,4,4,5,Helpful and supportive faculty.,Positive,2025-08-25
4013,ST0261,F025,SUB028,4,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-06-12
3506,ST0483,F026,SUB030,4,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-05-12
4212,ST0458,F038,SUB001,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-05-27
3942,ST0850,F020,SUB006,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-02-01
3106,ST0241,F031,SUB003,5,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-12-09
3105,ST0462,F005,SUB011,4,4,5,4,4,4,Helpful and supportive faculty.,Positive,2025-01-19
4125,ST0118,F018,SUB030,5,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-11-24
3098,ST0627,F038,SUB017,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-09-24
3095,ST0547,F016,SUB030,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-11-06
3863,ST0554,F026,SUB014,4,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-12-12
4016,ST0285,F005,SUB030,5,4,5,5,5,5,Helpful and supportive faculty.,Positive,2025-07-27
4133,ST0443,F005,SUB016,5,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-11-09
3516,ST0126,F001,SUB009,5,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-12-23
3870,ST0113,F016,SUB030,5,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-09-29
3517,ST0926,F035,SUB024,4,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-08-05
3572,ST0319,F032,SUB024,4,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-08-22
3085,ST0326,F014,SUB022,4,4,4,4,4,4,Helpful and supportive faculty.,Positive,2025-04-04
3874,ST0452,F005,SUB005,5,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-12-22
3568,ST0225,F023,SUB026,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-06-27
4206,ST0628,F028,SUB022,4,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-09-21
3941,ST0488,F017,SUB011,4,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-11-24
3520,ST0313,F026,SUB011,5,4,5,5,5,5,Helpful and supportive faculty.,Positive,2025-04-21
3521,ST0228,F006,SUB011,4,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-04-11
3884,ST0195,F015,SUB002,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-04-03
3885,ST0926,F008,SUB027,5,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-10-31
3887,ST0588,F013,SUB022,4,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-03-16
3939,ST0160,F003,SUB019,5,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-11-07
3890,ST0470,F021,SUB014,5,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-11-13
4028,ST0218,F032,SUB025,4,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-06-11
3505,ST0118,F017,SUB011,4,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-10-21
3858,ST0355,F015,SUB016,4,5,4,5,5,5,Helpful and supportive faculty.,Positive,2025-10-24
3112,ST0998,F034,SUB005,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-02-03
3855,ST0686,F017,SUB010,5,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-12-10
3199,ST0306,F022,SUB010,4,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-02-20
3463,ST0634,F022,SUB014,4,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-12-10
4193,ST0944,F032,SUB011,5,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-12-14
3785,ST0779,F003,SUB024,4,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-02-06
3194,ST0953,F008,SUB018,4,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-07-19
3606,ST0311,F026,SUB002,5,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-10-10
3476,ST0294,F014,SUB012,4,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-04-23
3182,ST0445,F026,SUB015,5,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-06-14
4038,ST0965,F011,SUB030,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-02-14
3956,ST0807,F023,SUB018,5,4,4,5,5,4,Helpful and supportive faculty.,Positive,2025-08-11
3171,ST0977,F032,SUB021,5,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-10-07
3953,ST0187,F031,SUB008,5,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-01-15
3597,ST0382,F013,SUB008,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-03-16
3800,ST0114,F021,SUB001,5,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-07-17
4228,ST0923,F032,SUB020,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-01-07
3596,ST0942,F015,SUB008,4,4,5,4,4,4,Helpful and supportive faculty.,Positive,2025-03-11
3155,ST0963,F021,SUB017,5,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-01-09
4291,ST0433,F024,SUB008,5,5,5,5,4,4,Helpful and supportive faculty.,Positive,2025-10-15
3950,ST0533,F037,SUB013,4,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-05-23
3817,ST0336,F025,SUB021,5,4,4,5,4,4,Helpful and supportive faculty.,Positive,2025-05-08
3142,ST0761,F019,SUB021,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-12-13
3141,ST0757,F027,SUB017,4,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-07-06
3945,ST0273,F029,SUB020,4,4,4,5,4,4,Helpful and supportive faculty.,Positive,2025-10-27
3127,ST0417,F025,SUB007,5,4,5,5,5,4,Helpful and supportive faculty.,Positive,2025-03-25
4009,ST0959,F015,SUB011,4,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-09-24
3120,ST0807,F007,SUB009,5,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-12-25
4215,ST0171,F002,SUB022,5,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-07-21
3495,ST0638,F012,SUB006,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-01-12
3582,ST0187,F038,SUB008,5,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-10-24
4167,ST0957,F036,SUB008,5,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-07-03
3952,ST0565,F002,SUB003,4,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-05-06
